ts,consumer1,consumer2
2019-02-06 06:20:00,575.0656,633.3715
2019-02-06 06:21:00,596.2571,611.6766
2019-02-06 06:22:00,526.2692,581.4166
2019-02-06 06:23:00,621.9695,567.8845
2019-02-06 06:24:00,561.5934,575.4133
2019-02-06 06:25:00,544.4452,550.2455
2019-02-06 06:26:00,574.1873,526.7864
2019-02-06 06:27:00,596.6855,579.1384
2019-02-06 06:28:00,535.5845,530.9930
2019-02-06 06:29:00,586.1058,519.9683
2019-02-06 06:30:00,550.1493,545.2500
2019-02-06 06:31:00,614.7626,628.7824
2019-02-06 06:32:00,593.0608,632.2815
2019-02-06 06:33:00,608.4477,612.6008
2019-02-06 06:34:00,598.2906,694.9858
2019-02-06 06:35:00,566.8442,648.1337
2019-02-06 06:36:00,558.7956,580.2060
2019-02-06 06:37:00,527.6121,559.9714
2019-02-06 06:38:00,667.3949,596.3057
2019-02-06 06:39:00,637.3727,583.8503
2019-02-06 06:40:00,534.3894,599.7101
2019-02-06 06:41:00,539.1954,588.1672
2019-02-06 06:42:00,572.4226,562.4880
2019-02-06 06:43:00,533.1857,615.6777
2019-02-06 06:44:00,520.7438,517.2371
2019-02-06 06:45:00,482.6343,529.9951
2019-02-06 06:46:00,665.8548,570.3218
2019-02-06 06:47:00,648.7878,580.9775
2019-02-06 06:48:00,567.4414,602.6740
2019-02-06 06:49:00,638.8511,667.8227
2019-02-06 06:50:00,631.5093,571.7378
2019-02-06 06:51:00,520.6774,546.9622
2019-02-06 06:52:00,569.1287,509.3281
2019-02-06 06:53:00,618.6452,616.4853
2019-02-06 06:54:00,616.3643,555.7763
2019-02-06 06:55:00,602.8681,568.1139
2019-02-06 06:56:00,557.4987,533.7662
2019-02-06 06:57:00,591.6002,546.1493
2019-02-06 06:58:00,564.9025,551.1317
2019-02-06 06:59:00,573.1535,595.2986
2019-02-06 07:00:00,549.7781,497.7103
2019-02-06 07:01:00,670.6707,720.7953
2019-02-06 07:02:00,630.7879,659.4665
2019-02-06 07:03:00,691.7976,636.9765
2019-02-06 07:04:00,670.1967,595.0448
2019-02-06 07:05:00,577.4755,571.5238
2019-02-06 07:06:00,634.2736,561.8683
2019-02-06 07:07:00,596.6460,560.0921
2019-02-06 07:08:00,657.3028,681.5269
2019-02-06 07:09:00,654.4510,633.6975
2019-02-06 07:10:00,671.4891,572.7593
2019-02-06 07:11:00,666.9033,594.9365
2019-02-06 07:12:00,585.3443,663.3189
2019-02-06 07:13:00,603.5644,625.3499
2019-02-06 07:14:00,584.7530,535.3381
2019-02-06 07:15:00,562.4999,515.2378
2019-02-06 07:16:00,656.4033,648.5691
2019-02-06 07:17:00,607.6930,594.9655
2019-02-06 07:18:00,547.7488,615.4039
2019-02-06 07:19:00,578.7965,643.7049
2019-02-06 07:20:00,598.1510,622.4584
2019-02-06 07:21:00,616.6284,598.0517
2019-02-06 07:22:00,573.8234,562.7969
2019-02-06 07:23:00,560.7917,628.9281
2019-02-06 07:24:00,627.0185,568.0469
2019-02-06 07:25:00,589.5869,639.8262
2019-02-06 07:26:00,587.7271,562.4671
2019-02-06 07:27:00,543.5181,621.7540
2019-02-06 07:28:00,522.1599,597.0686
2019-02-06 07:29:00,517.3535,524.3861
2019-02-06 07:30:00,498.2367,499.1149
2019-02-06 07:31:00,678.2980,685.9888
2019-02-06 07:32:00,587.1111,633.6239
2019-02-06 07:33:00,617.4123,590.7918
2019-02-06 07:34:00,705.1476,643.9579
2019-02-06 07:35:00,685.4508,630.0471
2019-02-06 07:36:00,612.5742,553.7899
2019-02-06 07:37:00,609.4977,537.7156
2019-02-06 07:38:00,574.6904,639.0591
2019-02-06 07:39:00,573.5396,628.8341
2019-02-06 07:40:00,582.8331,567.2697
2019-02-06 07:41:00,547.8781,554.1634
2019-02-06 07:42:00,601.9147,595.6060
2019-02-06 07:43:00,610.0245,611.2841
2019-02-06 07:44:00,528.8671,521.1600
2019-02-06 07:45:00,427.6865,525.9384
2019-02-06 07:46:00,607.6037,643.8636
2019-02-06 07:47:00,603.5870,611.8436
2019-02-06 07:48:00,517.1591,551.8233
2019-02-06 07:49:00,648.1432,587.8315
2019-02-06 07:50:00,565.0560,581.3903
2019-02-06 07:51:00,570.6550,475.2777
2019-02-06 07:52:00,527.3009,489.7855
2019-02-06 07:53:00,579.5272,606.6004
2019-02-06 07:54:00,559.1044,549.9022
2019-02-06 07:55:00,492.1729,600.7735
2019-02-06 07:56:00,519.4402,535.0132
2019-02-06 07:57:00,474.4803,488.9382
2019-02-06 07:58:00,497.5008,463.1361
2019-02-06 07:59:00,464.7983,465.1520
2019-02-06 08:00:00,434.1015,495.0229
2019-02-06 08:01:00,634.0947,599.3507
2019-02-06 08:02:00,597.9837,561.8547
2019-02-06 08:03:00,557.7031,589.2875
2019-02-06 08:04:00,623.4971,596.3261
2019-02-06 08:05:00,635.8530,596.7398
2019-02-06 08:06:00,517.5790,604.2759
2019-02-06 08:07:00,527.7325,547.4932
2019-02-06 08:08:00,598.0110,537.8777
2019-02-06 08:09:00,600.1272,512.1289
2019-02-06 08:10:00,592.9647,555.5004
2019-02-06 08:11:00,566.4393,549.8748
2019-02-06 08:12:00,552.6202,553.4151
2019-02-06 08:13:00,537.9966,548.8395
2019-02-06 08:14:00,547.8630,495.7685
2019-02-06 08:15:00,607.1393,468.7602
2019-02-06 08:16:00,638.9904,635.5667
2019-02-06 08:17:00,532.7369,628.2935
2019-02-06 08:18:00,540.4564,557.3006
2019-02-06 08:19:00,545.5050,555.4077
2019-02-06 08:20:00,571.8035,559.9920
2019-02-06 08:21:00,528.1517,553.3616
2019-02-06 08:22:00,507.1759,462.9350
2019-02-06 08:23:00,576.2317,626.0180
2019-02-06 08:24:00,561.2516,576.7650
2019-02-06 08:25:00,559.8508,579.8075
2019-02-06 08:26:00,466.2086,578.5240
2019-02-06 08:27:00,560.0983,585.3479
2019-02-06 08:28:00,501.1889,518.1945
2019-02-06 08:29:00,492.6563,502.7124
2019-02-06 08:30:00,530.7712,597.8337
2019-02-06 08:31:00,637.2217,717.8300
2019-02-06 08:32:00,657.5400,598.4204
2019-02-06 08:33:00,571.4010,635.8991
2019-02-06 08:34:00,618.7348,593.8877
2019-02-06 08:35:00,529.6222,555.1846
2019-02-06 08:36:00,534.0921,610.9245
2019-02-06 08:37:00,517.9661,540.8964
2019-02-06 08:38:00,635.9202,609.3260
2019-02-06 08:39:00,592.3177,594.0760
2019-02-06 08:40:00,581.7130,582.9747
2019-02-06 08:41:00,589.2835,541.1888
2019-02-06 08:42:00,582.0153,600.8037
2019-02-06 08:43:00,506.4200,646.7790
2019-02-06 08:44:00,486.8328,535.8196
2019-02-06 08:45:00,475.9769,480.7862
2019-02-06 08:46:00,628.4026,591.3534
2019-02-06 08:47:00,606.5703,560.0832
2019-02-06 08:48:00,588.5968,542.6236
2019-02-06 08:49:00,591.1660,589.8353
2019-02-06 08:50:00,605.6893,602.4636
2019-02-06 08:51:00,573.6731,520.3844
2019-02-06 08:52:00,465.4250,470.0160
2019-02-06 08:53:00,601.8993,537.1408
2019-02-06 08:54:00,660.8632,537.1343
2019-02-06 08:55:00,554.0634,551.1210
2019-02-06 08:56:00,551.6117,551.6486
2019-02-06 08:57:00,539.4455,534.5218
2019-02-06 08:58:00,503.0451,551.8353
2019-02-06 08:59:00,512.2915,464.7533
2019-02-06 09:00:00,497.1324,465.8086
2019-02-06 09:01:00,652.7958,635.0949
2019-02-06 09:02:00,657.4614,628.5323
2019-02-06 09:03:00,574.0297,601.0658
2019-02-06 09:04:00,614.5423,604.7404
2019-02-06 09:05:00,590.0445,611.3655
2019-02-06 09:06:00,585.4039,501.8839
2019-02-06 09:07:00,590.3332,488.5636
2019-02-06 09:08:00,600.0097,600.5428
2019-02-06 09:09:00,601.3356,562.4598
2019-02-06 09:10:00,553.1976,567.9883
2019-02-06 09:11:00,459.4486,558.2212
2019-02-06 09:12:00,510.5704,619.3255
2019-02-06 09:13:00,536.5475,507.5967
2019-02-06 09:14:00,522.3144,549.3075
2019-02-06 09:15:00,476.2285,545.7273
2019-02-06 09:16:00,575.8610,627.7294
2019-02-06 09:17:00,511.2437,592.7947
2019-02-06 09:18:00,476.7661,564.1411
2019-02-06 09:19:00,589.3268,597.3603
2019-02-06 09:20:00,593.7227,646.5565
2019-02-06 09:21:00,485.9183,542.7291
2019-02-06 09:22:00,480.3327,538.3064
2019-02-06 09:23:00,556.6760,589.5867
2019-02-06 09:24:00,570.3774,539.4869
2019-02-06 09:25:00,493.1526,553.7006
2019-02-06 09:26:00,509.6710,507.0777
2019-02-06 09:27:00,517.8144,522.4238
2019-02-06 09:28:00,528.0181,543.2664
2019-02-06 09:29:00,493.7424,507.4172
2019-02-06 09:30:00,485.8339,502.2283
2019-02-06 09:31:00,614.4027,561.1764
2019-02-06 09:32:00,594.7476,594.7798
2019-02-06 09:33:00,615.7935,594.9026
2019-02-06 09:34:00,637.9771,580.4890
2019-02-06 09:35:00,591.3946,509.7489
2019-02-06 09:36:00,613.9460,488.2426
2019-02-06 09:37:00,596.7217,468.8788
2019-02-06 09:38:00,596.5861,615.8709
2019-02-06 09:39:00,472.4056,561.0999
2019-02-06 09:40:00,537.1401,541.9449
2019-02-06 09:41:00,518.0224,495.3291
2019-02-06 09:42:00,586.3248,527.0360
2019-02-06 09:43:00,531.7222,522.3188
2019-02-06 09:44:00,548.4067,435.5694
2019-02-06 09:45:00,506.4613,478.2061
2019-02-06 09:46:00,550.5927,668.0252
2019-02-06 09:47:00,537.8880,558.7831
2019-02-06 09:48:00,544.1046,509.6887
2019-02-06 09:49:00,566.8696,512.7359
2019-02-06 09:50:00,502.5849,550.4070
2019-02-06 09:51:00,495.5395,526.2879
2019-02-06 09:52:00,507.1648,437.7737
2019-02-06 09:53:00,597.0048,526.6665
2019-02-06 09:54:00,551.8310,540.1932
2019-02-06 09:55:00,534.0363,517.9126
2019-02-06 09:56:00,486.6043,541.1548
2019-02-06 09:57:00,541.2338,575.4839
2019-02-06 09:58:00,471.1427,539.3478
2019-02-06 09:59:00,439.8495,472.1465
2019-02-06 10:00:00,476.0123,465.0705
2019-02-06 10:01:00,649.1931,606.1716
2019-02-06 10:02:00,562.6033,604.0002
2019-02-06 10:03:00,578.5829,572.2051
2019-02-06 10:04:00,609.3792,609.4965
2019-02-06 10:05:00,547.1631,594.5939
2019-02-06 10:06:00,579.8364,528.3220
2019-02-06 10:07:00,464.9938,484.1751
2019-02-06 10:08:00,579.7404,546.5662
2019-02-06 10:09:00,651.3020,547.7594
2019-02-06 10:10:00,547.3248,539.3826
2019-02-06 10:11:00,551.5261,495.4354
2019-02-06 10:12:00,536.3249,540.7401
2019-02-06 10:13:00,548.5957,504.9355
2019-02-06 10:14:00,527.9815,509.8057
2019-02-06 10:15:00,500.5505,495.0935
2019-02-06 10:16:00,649.3179,573.2024
2019-02-06 10:17:00,539.5962,603.3412
2019-02-06 10:18:00,508.2063,566.4751
2019-02-06 10:19:00,548.6297,546.5568
2019-02-06 10:20:00,606.3948,561.9275
2019-02-06 10:21:00,561.7570,524.8332
2019-02-06 10:22:00,460.7176,591.6592
2019-02-06 10:23:00,509.3016,554.3428
2019-02-06 10:24:00,475.6914,513.6647
2019-02-06 10:25:00,535.0422,495.0808
2019-02-06 10:26:00,459.7192,505.5520
2019-02-06 10:27:00,470.7692,519.8451
2019-02-06 10:28:00,441.0965,471.7755
2019-02-06 10:29:00,490.8641,459.1411
2019-02-06 10:30:00,430.0041,463.9229
2019-02-06 10:31:00,557.6816,586.1325
2019-02-06 10:32:00,564.1673,559.0182
2019-02-06 10:33:00,526.8826,539.5737
2019-02-06 10:34:00,518.4846,546.3680
2019-02-06 10:35:00,513.7102,583.2685
2019-02-06 10:36:00,448.4376,532.6849
2019-02-06 10:37:00,473.9472,506.7052
2019-02-06 10:38:00,571.6635,511.7381
2019-02-06 10:39:00,520.9624,500.6467
2019-02-06 10:40:00,556.2458,533.6237
2019-02-06 10:41:00,460.6832,481.1924
2019-02-06 10:42:00,432.3139,461.4596
2019-02-06 10:43:00,498.8361,498.7435
2019-02-06 10:44:00,521.8872,494.4785
2019-02-06 10:45:00,470.7110,415.0188
2019-02-06 10:46:00,505.0440,645.1946
2019-02-06 10:47:00,542.0661,578.5795
2019-02-06 10:48:00,527.6725,474.2849
2019-02-06 10:49:00,455.8257,548.0942
2019-02-06 10:50:00,521.4659,469.1002
2019-02-06 10:51:00,495.9681,515.7736
2019-02-06 10:52:00,450.8296,492.0954
2019-02-06 10:53:00,500.6836,530.3189
2019-02-06 10:54:00,512.2918,441.6264
2019-02-06 10:55:00,513.3253,414.1354
2019-02-06 10:56:00,506.8243,476.0879
2019-02-06 10:57:00,482.3556,478.1797
2019-02-06 10:58:00,510.2097,470.1890
2019-02-06 10:59:00,460.9257,353.1299
2019-02-06 11:00:00,461.4487,387.8098
2019-02-06 11:01:00,563.4359,600.1007
2019-02-06 11:02:00,526.8231,542.7189
2019-02-06 11:03:00,517.9918,492.0699
2019-02-06 11:04:00,500.0800,524.4354
2019-02-06 11:05:00,535.5635,552.3123
2019-02-06 11:06:00,539.0527,503.7639
2019-02-06 11:07:00,485.6654,485.8078
2019-02-06 11:08:00,575.5020,544.7056
2019-02-06 11:09:00,517.0099,511.0442
2019-02-06 11:10:00,539.8701,533.7499
2019-02-06 11:11:00,505.3084,499.5662
2019-02-06 11:12:00,540.4055,554.3280
2019-02-06 11:13:00,483.2018,495.8419
2019-02-06 11:14:00,436.0471,493.8475
2019-02-06 11:15:00,466.0225,476.8454
2019-02-06 11:16:00,507.1298,573.1610
2019-02-06 11:17:00,517.6407,526.4934
2019-02-06 11:18:00,551.5483,562.7622
2019-02-06 11:19:00,573.8390,561.1374
2019-02-06 11:20:00,512.8406,550.2721
2019-02-06 11:21:00,494.7356,524.5614
2019-02-06 11:22:00,510.9510,485.0818
2019-02-06 11:23:00,451.9144,481.1675
2019-02-06 11:24:00,519.4175,525.3411
2019-02-06 11:25:00,555.3397,483.8365
2019-02-06 11:26:00,456.3139,474.3503
2019-02-06 11:27:00,441.9162,506.5694
2019-02-06 11:28:00,484.8857,487.8668
2019-02-06 11:29:00,507.9712,460.9734
2019-02-06 11:30:00,405.4246,432.6286
2019-02-06 11:31:00,601.3334,534.0465
2019-02-06 11:32:00,553.4552,505.7097
2019-02-06 11:33:00,530.2853,572.5296
2019-02-06 11:34:00,511.6896,556.8787
2019-02-06 11:35:00,523.5095,490.3657
2019-02-06 11:36:00,480.1524,472.5414
2019-02-06 11:37:00,485.7070,478.5010
2019-02-06 11:38:00,572.5728,546.9452
2019-02-06 11:39:00,548.6433,535.5098
2019-02-06 11:40:00,504.1007,539.8324
2019-02-06 11:41:00,499.4583,457.6171
2019-02-06 11:42:00,471.6886,546.1259
2019-02-06 11:43:00,466.1873,533.0667
2019-02-06 11:44:00,452.2608,426.3854
2019-02-06 11:45:00,439.6326,383.2102
2019-02-06 11:46:00,530.9723,575.0559
2019-02-06 11:47:00,523.3741,526.9826
2019-02-06 11:48:00,501.8034,516.3510
2019-02-06 11:49:00,516.6413,568.7335
2019-02-06 11:50:00,538.7101,548.8139
2019-02-06 11:51:00,601.7378,488.2097
2019-02-06 11:52:00,465.4026,500.9706
2019-02-06 11:53:00,464.9338,489.9555
2019-02-06 11:54:00,502.0666,532.0207
2019-02-06 11:55:00,466.2081,501.8642
2019-02-06 11:56:00,473.9221,435.0593
2019-02-06 11:57:00,476.0480,480.6086
2019-02-06 11:58:00,471.5389,458.0688
2019-02-06 11:59:00,391.8927,391.3090
2019-02-06 12:00:00,365.4757,362.6294
2019-02-06 12:01:00,578.6423,596.5583
2019-02-06 12:02:00,577.3979,516.9144
2019-02-06 12:03:00,521.5926,489.1232
2019-02-06 12:04:00,455.4400,618.4256
2019-02-06 12:05:00,509.6644,521.5281
2019-02-06 12:06:00,502.5786,469.1697
2019-02-06 12:07:00,480.1694,498.6269
2019-02-06 12:08:00,613.4733,565.1071
2019-02-06 12:09:00,543.9472,522.6931
2019-02-06 12:10:00,488.0279,504.7386
2019-02-06 12:11:00,490.8793,490.2360
2019-02-06 12:12:00,495.7546,560.6818
2019-02-06 12:13:00,475.5613,585.9483
2019-02-06 12:14:00,460.6993,455.5866
2019-02-06 12:15:00,425.6826,435.0528
2019-02-06 12:16:00,572.7805,581.3620
2019-02-06 12:17:00,582.6752,505.8693
2019-02-06 12:18:00,546.9887,496.8175
2019-02-06 12:19:00,589.4464,563.0243
2019-02-06 12:20:00,564.5266,540.5132
2019-02-06 12:21:00,503.6970,488.3846
2019-02-06 12:22:00,527.4256,490.2363
2019-02-06 12:23:00,509.3877,578.1753
2019-02-06 12:24:00,499.7952,555.0706
2019-02-06 12:25:00,513.1888,520.2668
2019-02-06 12:26:00,486.9831,527.3551
2019-02-06 12:27:00,513.9925,448.4837
2019-02-06 12:28:00,464.0843,502.4284
2019-02-06 12:29:00,446.2368,509.2514
2019-02-06 12:30:00,436.9640,455.1441
2019-02-06 12:31:00,548.0607,552.2058
2019-02-06 12:32:00,523.2907,515.3682
2019-02-06 12:33:00,502.6398,479.0079
2019-02-06 12:34:00,494.8232,469.5966
2019-02-06 12:35:00,494.8927,467.1548
2019-02-06 12:36:00,490.7968,484.7159
2019-02-06 12:37:00,463.2416,474.6619
2019-02-06 12:38:00,505.2384,486.7816
2019-02-06 12:39:00,502.1110,458.4548
2019-02-06 12:40:00,491.2363,489.9007
2019-02-06 12:41:00,451.3471,469.9113
2019-02-06 12:42:00,509.3435,547.0279
2019-02-06 12:43:00,442.7888,494.9486
2019-02-06 12:44:00,465.2505,428.3762
2019-02-06 12:45:00,436.0788,449.0779
2019-02-06 12:46:00,556.0801,505.0922
2019-02-06 12:47:00,567.1694,436.0090
2019-02-06 12:48:00,498.9438,488.8809
2019-02-06 12:49:00,538.0545,523.5533
2019-02-06 12:50:00,506.7030,496.0852
2019-02-06 12:51:00,495.3918,462.8437
2019-02-06 12:52:00,470.9161,478.5787
2019-02-06 12:53:00,505.2853,489.8482
2019-02-06 12:54:00,498.9899,488.8081
2019-02-06 12:55:00,410.1535,470.2958
2019-02-06 12:56:00,401.0459,464.5392
2019-02-06 12:57:00,486.8810,483.5500
2019-02-06 12:58:00,416.1179,477.1858
2019-02-06 12:59:00,454.2220,435.5982
2019-02-06 13:00:00,432.6200,421.4747
2019-02-06 13:01:00,549.3752,595.6937
2019-02-06 13:02:00,546.0664,514.2897
2019-02-06 13:03:00,499.8046,550.3253
2019-02-06 13:04:00,554.9676,562.7282
2019-02-06 13:05:00,532.9336,529.6897
2019-02-06 13:06:00,522.9943,510.2145
2019-02-06 13:07:00,539.0105,525.0657
2019-02-06 13:08:00,482.0916,547.8219
2019-02-06 13:09:00,515.8207,531.0736
2019-02-06 13:10:00,494.8893,531.7143
2019-02-06 13:11:00,459.8259,508.9460
2019-02-06 13:12:00,526.4896,567.6980
2019-02-06 13:13:00,518.9207,504.1359
2019-02-06 13:14:00,440.2934,455.3581
2019-02-06 13:15:00,404.6659,504.2506
2019-02-06 13:16:00,518.6065,583.9969
2019-02-06 13:17:00,556.4197,522.3188
2019-02-06 13:18:00,525.0491,533.7772
2019-02-06 13:19:00,545.6146,541.0072
2019-02-06 13:20:00,551.6865,564.4026
2019-02-06 13:21:00,453.0207,443.1089
2019-02-06 13:22:00,437.2827,448.9708
2019-02-06 13:23:00,569.8047,548.3694
2019-02-06 13:24:00,573.0139,482.5554
2019-02-06 13:25:00,544.5358,549.1704
2019-02-06 13:26:00,434.1430,562.2342
2019-02-06 13:27:00,486.1656,518.4651
2019-02-06 13:28:00,488.4408,484.4262
2019-02-06 13:29:00,417.2959,467.9912
2019-02-06 13:30:00,433.6159,437.2607
2019-02-06 13:31:00,483.6336,520.0025
2019-02-06 13:32:00,568.2908,481.5118
2019-02-06 13:33:00,442.3799,454.1406
2019-02-06 13:34:00,543.2411,515.1512
2019-02-06 13:35:00,464.8064,443.0877
2019-02-06 13:36:00,475.1114,521.4739
2019-02-06 13:37:00,512.4933,430.0245
2019-02-06 13:38:00,490.6749,492.2838
2019-02-06 13:39:00,496.7774,446.9591
2019-02-06 13:40:00,491.7075,426.8278
2019-02-06 13:41:00,408.5105,451.3521
2019-02-06 13:42:00,473.6573,444.1607
2019-02-06 13:43:00,480.8639,460.1071
2019-02-06 13:44:00,430.9128,396.5533
2019-02-06 13:45:00,492.1451,373.1158
2019-02-06 13:46:00,526.5283,477.9596
2019-02-06 13:47:00,485.3670,521.3092
2019-02-06 13:48:00,447.3533,478.8780
2019-02-06 13:49:00,530.1172,471.8615
2019-02-06 13:50:00,441.6113,443.1494
2019-02-06 13:51:00,450.3894,433.7975
2019-02-06 13:52:00,435.0457,443.0208
2019-02-06 13:53:00,491.1874,474.0665
2019-02-06 13:54:00,458.5885,465.0411
2019-02-06 13:55:00,449.9958,438.7940
2019-02-06 13:56:00,507.2453,390.2862
2019-02-06 13:57:00,508.3269,415.1487
2019-02-06 13:58:00,457.9784,477.9719
2019-02-06 13:59:00,449.1359,436.8261
2019-02-06 14:00:00,409.4877,425.9280
2019-02-06 14:01:00,564.2035,562.1068
2019-02-06 14:02:00,527.0276,496.5308
2019-02-06 14:03:00,553.5519,463.4157
2019-02-06 14:04:00,514.6088,535.2848
2019-02-06 14:05:00,506.5217,508.2960
2019-02-06 14:06:00,462.1897,496.9690
2019-02-06 14:07:00,440.0739,529.1143
2019-02-06 14:08:00,525.2185,518.4427
2019-02-06 14:09:00,548.8978,428.6565
2019-02-06 14:10:00,495.0834,448.8027
2019-02-06 14:11:00,502.7038,515.7855
2019-02-06 14:12:00,490.5868,513.8424
2019-02-06 14:13:00,503.4515,481.3690
2019-02-06 14:14:00,445.6227,459.3057
2019-02-06 14:15:00,400.0871,446.3867
2019-02-06 14:16:00,520.4423,551.8237
2019-02-06 14:17:00,486.3468,519.6708
2019-02-06 14:18:00,474.9030,519.3023
2019-02-06 14:19:00,540.0239,515.0644
2019-02-06 14:20:00,468.3401,460.5284
2019-02-06 14:21:00,465.5638,493.1546
2019-02-06 14:22:00,432.1548,515.5731
2019-02-06 14:23:00,523.1514,579.8074
2019-02-06 14:24:00,482.0358,463.1196
2019-02-06 14:25:00,478.1823,465.4818
2019-02-06 14:26:00,417.8144,459.2821
2019-02-06 14:27:00,447.5431,430.8598
2019-02-06 14:28:00,472.1571,419.0010
2019-02-06 14:29:00,481.7762,458.4035
2019-02-06 14:30:00,418.9289,394.1256
2019-02-06 14:31:00,503.7448,559.7218
2019-02-06 14:32:00,500.6148,533.1338
2019-02-06 14:33:00,455.8950,528.8433
2019-02-06 14:34:00,486.6392,547.5130
2019-02-06 14:35:00,534.4227,456.4098
2019-02-06 14:36:00,498.1171,499.4467
2019-02-06 14:37:00,462.6594,464.9543
2019-02-06 14:38:00,550.0921,556.8722
2019-02-06 14:39:00,483.2741,499.7512
2019-02-06 14:40:00,425.5966,507.2440
2019-02-06 14:41:00,500.5957,504.3796
2019-02-06 14:42:00,467.8252,536.0414
2019-02-06 14:43:00,492.4395,496.0115
2019-02-06 14:44:00,524.6953,455.6525
2019-02-06 14:45:00,435.2016,464.8852
2019-02-06 14:46:00,516.3188,563.2464
2019-02-06 14:47:00,510.7685,486.4214
2019-02-06 14:48:00,471.8139,486.8210
2019-02-06 14:49:00,493.9410,463.7427
2019-02-06 14:50:00,500.2901,453.0861
2019-02-06 14:51:00,466.4614,448.8851
2019-02-06 14:52:00,408.0454,389.8072
2019-02-06 14:53:00,487.4314,520.7354
2019-02-06 14:54:00,489.8482,447.2415
2019-02-06 14:55:00,519.9982,441.1967
2019-02-06 14:56:00,460.2467,440.0933
2019-02-06 14:57:00,527.4439,480.4456
2019-02-06 14:58:00,453.8353,450.2124
2019-02-06 14:59:00,416.0387,405.6590
2019-02-06 15:00:00,401.3506,424.4621
2019-02-06 15:01:00,546.9683,565.7567
2019-02-06 15:02:00,569.5821,569.1753
2019-02-06 15:03:00,558.1785,480.6090
2019-02-06 15:04:00,587.7876,468.7709
2019-02-06 15:05:00,472.5191,520.6077
2019-02-06 15:06:00,478.1840,503.1947
2019-02-06 15:07:00,540.7813,460.4893
2019-02-06 15:08:00,594.4853,550.1590
2019-02-06 15:09:00,560.9720,522.3351
2019-02-06 15:10:00,554.5132,476.6985
2019-02-06 15:11:00,539.8776,529.3496
2019-02-06 15:12:00,464.0061,521.8062
2019-02-06 15:13:00,533.1325,449.5135
2019-02-06 15:14:00,536.9017,473.1105
2019-02-06 15:15:00,473.5396,471.1575
2019-02-06 15:16:00,569.4850,539.0939
2019-02-06 15:17:00,553.4388,571.5550
2019-02-06 15:18:00,546.9249,525.6005
2019-02-06 15:19:00,583.6775,585.4207
2019-02-06 15:20:00,553.9401,513.4289
2019-02-06 15:21:00,541.5955,558.7927
2019-02-06 15:22:00,490.4770,526.7374
2019-02-06 15:23:00,584.1922,579.5985
2019-02-06 15:24:00,564.8259,556.6724
2019-02-06 15:25:00,512.8109,498.0263
2019-02-06 15:26:00,539.3022,518.5668
2019-02-06 15:27:00,557.0196,529.3515
2019-02-06 15:28:00,537.8001,544.1830
2019-02-06 15:29:00,534.2003,548.6700
2019-02-06 15:30:00,543.4720,514.2209
2019-02-06 15:31:00,553.3959,584.0708
2019-02-06 15:32:00,624.3111,618.3810
2019-02-06 15:33:00,616.3110,523.6736
2019-02-06 15:34:00,586.7824,592.4600
2019-02-06 15:35:00,581.0047,604.8005
2019-02-06 15:36:00,519.3142,575.3985
2019-02-06 15:37:00,572.0263,539.6897
2019-02-06 15:38:00,619.1711,550.9474
2019-02-06 15:39:00,593.7266,573.1319
2019-02-06 15:40:00,545.1483,557.2295
2019-02-06 15:41:00,531.8379,488.9462
2019-02-06 15:42:00,558.0886,556.0810
2019-02-06 15:43:00,557.2263,535.2127
2019-02-06 15:44:00,433.1849,501.4835
2019-02-06 15:45:00,448.0354,514.0908
2019-02-06 15:46:00,584.8665,629.8283
2019-02-06 15:47:00,597.1833,574.3562
2019-02-06 15:48:00,525.7062,551.2782
2019-02-06 15:49:00,528.2451,559.9039
2019-02-06 15:50:00,559.5330,535.4821
2019-02-06 15:51:00,507.1338,528.5427
2019-02-06 15:52:00,439.1790,486.7155
2019-02-06 15:53:00,462.1518,523.3428
2019-02-06 15:54:00,526.3525,534.1952
2019-02-06 15:55:00,542.8074,505.5923
2019-02-06 15:56:00,480.6550,502.6885
2019-02-06 15:57:00,491.3634,523.1174
2019-02-06 15:58:00,489.7517,471.4269
2019-02-06 15:59:00,529.7014,498.8758
2019-02-06 16:00:00,473.7072,451.4591
2019-02-06 16:01:00,611.7679,579.0712
2019-02-06 16:02:00,591.3660,562.9587
2019-02-06 16:03:00,620.2815,623.2084
2019-02-06 16:04:00,616.5839,573.9377
2019-02-06 16:05:00,549.2671,556.1756
2019-02-06 16:06:00,522.7480,566.3507
2019-02-06 16:07:00,520.8321,498.7455
2019-02-06 16:08:00,566.9859,561.5153
2019-02-06 16:09:00,548.7223,597.8740
2019-02-06 16:10:00,543.3832,483.5410
2019-02-06 16:11:00,535.0739,486.8667
2019-02-06 16:12:00,574.9834,565.2567
2019-02-06 16:13:00,565.3562,514.1212
2019-02-06 16:14:00,545.6933,525.1445
2019-02-06 16:15:00,499.5178,460.7196
2019-02-06 16:16:00,661.0655,582.2286
2019-02-06 16:17:00,664.8239,591.0189
2019-02-06 16:18:00,559.9313,504.4279
2019-02-06 16:19:00,566.9602,598.4636
2019-02-06 16:20:00,565.4185,596.2402
2019-02-06 16:21:00,509.3350,511.5094
2019-02-06 16:22:00,552.8124,491.5159
2019-02-06 16:23:00,608.6977,570.2534
2019-02-06 16:24:00,568.2163,541.1489
2019-02-06 16:25:00,539.1897,553.3980
2019-02-06 16:26:00,532.0873,523.9022
2019-02-06 16:27:00,558.5396,572.6988
